model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successors
        self.predecessors = predece...",0,0,0.1829,1,0,0,0,0,1,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
from .node import Node
from .topological_ordering import topological_ordering


""""""
Driver to test topological ordering
""""""
def main():
    # Case 1: Wikipedia graph
    # Output: 5 7 3 11 8 10 2 9
    
    five = Node(5)
    seven = Node(7)
    three = Node(3...",1,1,0.4599,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[j] < perm[i]:
                    next_perm = list(perm)
                    next_perm...",0,0,0.2348,0,1,0,0,1,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    return depth == 0

""""""
def is_valid...",1,1,0.3871,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def shunting_yard(tokens):
    precedence = {
        '+': 1,
        '-': 1,
        '*': 2,
        '/': 2
    }

    rpntokens = []
    opstack = []
    for token in tokens:
        if isinstance(token, int):
            rpntokens.append(token)
        el...",1,1,0.2736,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def longest_common_subsequence(a, b):
    if not a or not b:
        return ''

    elif a[0] == b[0]:
        return a[0] + longest_common_subsequence(a[1:], b[1:])

    else:
        return max(
            longest_common_subsequence(a, b[1:]),
            lo...",1,1,0.1725,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
from .node import Node
from .reverse_linked_list import reverse_linked_list


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-node list input
    # Expected Output: 1 2 3 4 5
    node1 = Node(1)
    node2 = Node(2, node1)
    node3 = Node...",1,1,0.2767,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while queue:
        node = queue.popleft()

        if node is goa...",1,1,0.3164,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo <= hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid == 0 or x != arr[mid - 1]):
            return mid

        elif x <= arr[mid]:
            hi = mid

        el...",0,0,0.223,0,1,0,0,1,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quicksort([x for x in arr[1:] if x >= pivot])
    return lesser + [pivot] + greater

""""""
def quicksort(arr):
    i...",0,0,0.2148,1,0,0,0,0,1,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
from .minimum_spanning_tree import minimum_spanning_tree


""""""
Driver to test minimum spanning tree
""""""
def main():
    # Case 1: Simple tree input.
    # Output: (1, 2) (3, 4) (1, 4)
    result = minimum_spanning_tree({
        (1, 2): 10,
        (2, 3): 15,
...",0,0,0.3188,1,0,0,0,0,1,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def levenshtein(source, target):
    if source == '' or target == '':
        return len(source) or len(target)

    elif source[0] == target[0]:
        return levenshtein(source[1:], target[1:])

    else:
        return 1 + min(
            levenshtein(source...",0,0,0.1873,1,0,0,0,0,1,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
def wrap(text, cols):
    lines = []
    while len(text) > cols:
        end = text.rfind(' ', 0, cols + 1)
        if end == -1:
            end = cols
        line, text = text[:end], text[end:]
        lines.append(line)

    return lines

""""""
Wrap Text

G...",1,1,0.2283,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while True:
        node = queue.popleft()

        if node is goal...",1,1,0.198,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
def kheapsort(arr, k):
    import heapq

    heap = arr[:k]
    heapq.heapify(heap)

    for x in arr:
        yield heapq.heappushpop(heap, x)

    while heap:
        yield heapq.heappop(heap)


""""""
K-Heapsort
k-heapsort

Sorts an almost-sorted array, wh...",1,1,0.2607,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
from .node import Node
from .breadth_first_search import breadth_first_search


""""""
Driver to test breadth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminster"")
    station2 = Node(""Water...",0,0,0.3831,0,1,0,0,1,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, end))
        steps.extend(hanoi(height - 1, helper, end))...",0,0,0.175,1,0,0,0,0,1,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successors
        self.predecessors = predece...",0,0,0.1719,0,1,0,0,1,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminster"")
    station2 = Node(""Waterloo"", ...",1,1,0.3407,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def minimum_spanning_tree(weight_by_edge):
    group_by_node = {}
    mst_edges = set()

    for edge in sorted(weight_by_edge, key=weight_by_edge.__getitem__):
        u, v = edge
        if group_by_node.setdefault(u, {u}) != group_by_node.setdefault(v, {v}):
  ...",1,1,0.1782,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
    heappush(unvisited_nodes, (0, startnode))
    visited_nodes = set()

    while len(unvisited_nodes) > 0:
   ...",1,1,0.3046,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def find_in_sorted(arr, x):
    def binsearch(start, end):
        if start == end:
            return -1
        mid = start + (end - start) // 2
        if x < arr[mid]:
            return binsearch(start, mid)
        elif x > arr[mid]:
            return bins...",1,1,0.1761,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    return True


""""""
Nested Parens
I...",1,1,0.1964,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
# Python 3
def possible_change(coins, total):
    if total == 0:
        return 1
    if total < 0:
        return 0

    first, *rest = coins
    return possible_change(coins, total - first) + possible_change(rest, total)



""""""
Making Change
change


Inp...",0,0,0.2649,0,1,0,0,1,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):
def detect_cycle(node):
    hare = tortoise = node

    while True:
        if hare.successor is None:
            return False

        tortoise = tortoise.successor
        hare = hare.successor.successor

        if hare is tortoise:
            return True
...",1,1,0.1725,0,0,0,1,0,0,0,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T6|V=V5,"You are a debugging assistant. Examine the Python code and determine whether it contains a bug. Respond only with 0 (bug found) or 1 (no bug).

This is a machine-readable task. Output exactly one digit: 0 or 1.


Input (Code):

def subsequences(a, b, k):
    if k == 0:
        return [[]]

    ret = []
    for i in range(a, b + 1 - k):
        ret.extend(
            [i] + rest for rest in subsequences(i + 1, b, k - 1)
        )

    return ret

",1,1,0.1664,1,1,1,0,0,0,1,0.5,0.5,0.56,0.5283,50,9.84328809727936e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def max_sublist_sum(arr):
    max_ending_here = 0
    max_so_far = 0

    for x in arr:
        max_ending_here = max(0, max_ending_here + x)
        max_so_far = max(max_so_far, max_ending_here)

    return max_so_far

""""""...",1,1,0.5919,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
    heappush(unvisited_nodes, (0, startnode))
    visited_nodes = set()

  ...",1,1,0.2814,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def topological_ordering(nodes):
    ordered_nodes = [node for node in nodes if not node.incoming_nodes]

    for node in ordered_nodes:
        for nextnode in node.outgoing_nodes:
            if set(ordered_nodes).issuperset(nex...",1,1,0.2172,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminst...",1,1,0.344,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

import string
def to_base(num, b):
    result = ''
    alphabet = string.digits + string.ascii_uppercase
    while num > 0:
        i = num % b
        num = num // b
        result = result + alphabet[i]
    return result
...",1,1,0.1944,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def kth(arr, k):
    pivot = arr[0]
    below = [x for x in arr if x < pivot]
    above = [x for x in arr if x > pivot]

    num_less = len(below)
    num_lessoreq = len(arr) - len(above)

    if k < num_less:
        return...",1,1,0.1753,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .detect_cycle import detect_cycle


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-node list input with no cycle
    # Expected Output: Cycle not detected!
    node1 = Node(...",0,0,0.3309,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def shortest_paths(source, weight_by_edge):
    weight_by_node = {
        v: float('inf') for u, v in weight_by_edge
    }
    weight_by_node[source] = 0

    for i in range(len(weight_by_node) - 1):
        for (u, v), weigh...",1,1,0.281,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, helper))
        steps....",0,0,0.2616,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def kth(arr, k):
    pivot = arr[0]
    below = [x for x in arr if x < pivot]
    above = [x for x in arr if x > pivot]

    num_less = len(below)
    num_lessoreq = len(arr) - len(above)

    if k < num_less:
        return k...",1,1,0.2061,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

from .node import Node
from .shortest_path_length import shortest_path_length


""""""
Test shortest path length
""""""
def main():

    node1 = Node(""1"")
    node5 = Node(""5"")
    node4 = Node(""4"", None, [node5])
    node3 = N...",0,0,0.2772,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .shortest_path_length import shortest_path_length


""""""
Test shortest path length
""""""
def main():

    node1 = Node(""1"")
    node5 = Node(""5"")
    node4 = Node(""4"", None, [node5])
    node3 = Nod...",1,1,0.2952,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def detect_cycle(node):
    hare = tortoise = node

    while True:
        if hare is None or hare.successor is None:
            return False

        tortoise = tortoise.successor
        hare = hare.successor.successor

 ...",1,1,0.1909,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def lis(arr):
    ends = {}
    longest = 0

    for i, val in enumerate(arr):

        prefix_lengths = [j for j in range(1, longest + 1) if arr[ends[j]] < val]

        length = max(prefix_lengths) if prefix_lengths else 0...",0,0,0.2081,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def sqrt(x, epsilon):
    approx = x / 2
    while abs(x - approx) > epsilon:
        approx = 0.5 * (approx + x / approx)
    return approx

""""""
Square Root

Newton-Raphson method implementation.


Input:
    x: A float...",1,1,0.2054,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo < hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid == 0 or x != arr[mid - 1]):
            return mid

        elif x <= arr[mi...",1,1,0.2591,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def mergesort(arr):
    def merge(left, right):
        result = []
        i = 0
        j = 0
        while i < len(left) and j < len(right):
            if left[i] <= right[j]:
                result.append(left[i])
      ...",1,1,0.3771,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quicksort([x for x in arr[1:] if x > pivot])
    return lesser + [pivot] + greater...",0,0,0.1823,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def next_palindrome(digit_list):
    high_mid = len(digit_list) // 2
    low_mid = (len(digit_list) - 1) // 2
    while high_mid < len(digit_list) and low_mid >= 0:
        if digit_list[high_mid] == 9:
            digit_list[high...",1,1,0.2099,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .shortest_paths import shortest_paths


""""""
Test shortest paths
""""""
def main():
    # Case 1: Graph with multiple paths
    # Output: {'A': 0, 'C': 3, 'B': 1, 'E': 5, 'D': 10, 'F': 4}
    graph = {
        ('A', 'B'): 3,...",0,0,0.3254,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def bitcount(n):
    count = 0
    while n:
        n &= n - 1
        count += 1
    return count
",1,1,0.1595,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def max_sublist_sum(arr):
    max_ending_here = 0
    max_so_far = 0

    for x in arr:
        max_ending_here = max_ending_here + x
        max_so_far = max(max_so_far, max_ending_here)

    return max_so_far


""""""
Max ...",1,1,0.2042,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[i] < perm[j]:
                    next_perm = lis...",0,0,0.226,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def flatten(arr):
    for x in arr:
        if isinstance(x, list):
            for y in flatten(x):
                yield y
        else:
            yield x

",1,1,0.1513,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successor...",0,0,0.1806,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
